ID_INTERNO,IDENTIFICACION,NOMBRE,APELLIDO,CORREO,TELEFONO,DIRECCION,VIGENCIA,TIPO_HECHO,GENERO,ESTADO_CIVIL,NACIONALIDAD,DEPA_PRO_COLEGIO,CIUDAD_PRO_COLEGIO,DEPA_RESI,CIUDAD_RESI,MODALIDAD,METODOLOGIA,JORNADA,FACULTAD,PROGRAMA,SEMESTRE,SEDE,CONDICION_ESTUDIANTE,COLEGIO,NATURALEZA_COLEGIO,RAZA,DISCAPACIDAD,EPS,ESTRATO,METODO DE PAGO,ESTADO DE CURSO
920,1055016402,Carolina,Palacio Valencia,carolina.palacio920@uqvirtual.edu.co,3172638049,"Calle 25 # 18 - 91, Pereira",2019-2,Inscrito,Mujer,Union Libre,Colombiano,Valle Del Cauca,Santiago De Cali,Risaralda,Pereira,Pregrado,Distancia,Diurna,Fac. Ciencias de la Salud,Seguridad y Salud en el Trabajo,4,Pereira,Sin info,INSTITUCION EDUCATIVA REPUBLICA DE ISRAEL,Oficial,Mestiza,NO APLICA,NUEVA EPS,4,Credito propio,Cursando
921,1060438107,Oscar,Romero Acevedo,oscar.romero921@uqvirtual.edu.co,3104190400,"Calle 45 # 9 - 22, Calarca",2019-2,Inscrito,Hombre,Soltero,Colombiano,Quindío,Calarca,Quindío,Calarca,Pregrado,Presencial,Diurna,Fac. Ingenieria,Ingenieria Civil,10,Armenia,Sin info,ROBLEDO,Oficial,Blanca,NO APLICA,MINISTERIO DE DEFENSA - POLICÍA NACIONAL,3,Credito propio,Finalizado
922,1012091783,Paola,Ruiz Reyes,paola.ruiz922@uqvirtual.edu.co,3194774285,"Calle 19 # 3 - 38, Armenia",2019-2,Inscrito,Mujer,Soltero,Colombiano,Quindío,Armenia,Quindío,Armenia,Pregrado,Presencial,Diurna,Fac. de Educacion,Lic. en Lenguas Modernas con enfasis en Ingles y Frances,5,Armenia,Sin info,TERESITA MONTES,Oficial,Mestiza,NO APLICA,SALUD TOTAL EPS,2,Credito propio,Abandonado
923,1056587324,Adriana,Hernández Restrepo,adriana.hernández923@uqvirtual.edu.co,3112975145,"Calle 22 # 24 - 27, La Plata",2019-2,Inscrito,Mujer,Soltero,Colombiano,Huila,La Plata,Huila,La Plata,Pregrado,Presencial,Diurna,"Fac. Ciencias Economicas, adtivas y contables",Administracion Negocios Presencial,10,Armenia,Sin info,IE MISAEL PASTRANA B,Oficial,Blanca,NO APLICA,OTRO,2,Credito propio,Finalizado
924,1004761772,Mónica,Martínez Zapata,mónica.martínez924@uqvirtual.edu.co,3168555868,"Calle 21 # 1 - 48, Circasia",2019-2,Inscrito,Mujer,Soltero,Colombiano,Quindío,Armenia,Quindío,Circasia,Pregrado,Presencial,Nocturna,Fac. de Educacion,Lic. en literatura y lengua castellana,4,Armenia,Sin info,INEM JOSE CELESTINO MUTIS,Oficial,Blanca,NO APLICA,SANITAS EPS,1,Icetex,Abandonado
925,1076090880,María,Bedoa Echeverry,maría.bedoa925@uqvirtual.edu.co,3204005862,"Calle 32 # 2 - 15, Tunja",2019-2,Inscrito,Mujer,Divorciado,Colombiano,Boyacá,Tunja,Boyacá,Tunja,Pregrado,Virtual,Diurna,Fac. Ciencias Humanas y Bellas Artes,CIDBA,10,Armenia,Sin info,ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON,Oficial,Mestiza,NO APLICA,NUEVA EPS,4,De contado,Finalizado
926,1059273267,José,Muñoz Trujillo,josé.muñoz926@uqvirtual.edu.co,3152059492,"Calle 33 # 1 - 100, Armenia",2019-2,Inscrito,Hombre,Soltero,Colombiano,Quindío,Armenia,Antioquia,Armenia,Pregrado,Presencial,Diurna,Fac. de Educacion,Lic. en Lenguas Modernas con enfasis en Ingles y Frances,4,Armenia,Sin info,INEM JOSE CELESTINO MUTIS,Oficial,Mestiza,NO APLICA,SURA,4,Credito propio,Cursando
927,1055983960,Beatriz,Blanco Vélez,beatriz.blanco927@uqvirtual.edu.co,3219145859,"Calle 19 # 9 - 26, Armenia",2019-2,Inscrito,Mujer,Soltero,Colombiano,Sin Depto,Sin Ciudad,Quindío,Armenia,Postgrado,Presencial,Diurna,"Fac. Ciencias Economicas, adtivas y contables",Maestria en Admon,10,Armenia,Sin info,Sin colegio,Sin info,Sin info,Sin info,Sin info,1,Credito propio,Finalizado
928,1028460093,Miguel,Osorio Reyes,miguel.osorio928@uqvirtual.edu.co,3188463572,"Calle 25 # 26 - 23, Dos Quebradas",2019-2,Inscrito,Hombre,Casado,Colombiano,Sin Depto,Sin Ciudad,Risaralda,Dos Quebradas,Postgrado,Presencial,Diurna,Fac. de Educacion,Doctorado en Ciencias de la Educacion,7,Armenia,Sin info,Sin colegio,Sin info,Sin info,Sin info,OTRO,4,De contado,Abandonado
929,1073634809,Julián,Acosta Estrada,julián.acosta929@uqvirtual.edu.co,3115203206,"Calle 15 # 26 - 86, Palestina",2019-2,Inscrito,Hombre,Soltero,Colombiano,Huila,Pitalito,Huila,Palestina,Pregrado,Presencial,Diurna,Fac. de Educacion,Lic. en Lenguas Modernas con enfasis en Ingles y Frances,5,Armenia,Sin info,IE MUNICIPAL HUMBERTO MUÑOZ ORDOÑEZ,Oficial,Mestiza,NO APLICA,OTRO,1,Credito propio,Cursando
930,1016555247,Sebastián,Cortés Jaramillo,sebastián.cortés930@uqvirtual.edu.co,3123771457,"Calle 17 # 8 - 61, Pasto",2019-2,Inscrito,Hombre,Casado,Colombiano,Tolima,Guamo,Nariño,Pasto,Pregrado,Virtual,Diurna,Fac. Ciencias Humanas y Bellas Artes,CIDBA,10,Armenia,Sin info,INSTITUCION EDUCATIVA TECNICA LA CHAMBA,Oficial,Mestiza,NO APLICA,MINISTERIO DE DEFENSA - POLICÍA NACIONAL,2,De contado,Finalizado
931,1074734606,Adriana,Pérez Morales,adriana.pérez931@uqvirtual.edu.co,3167704296,"Calle 25 # 5 - 36, Contadero",2019-2,Inscrito,Mujer,Soltero,Colombiano,Nariño,Gualmatan,Nariño,Contadero,Pregrado,Presencial,Diurna,Fac. de ciencias agroindustriales,Ingenieria de Alimentos,10,Armenia,Sin info,INSTITUCION EDUCATIVA TECNICA PROMOCION SOCIAL,Oficial,Blanca,NO APLICA,EMMSANAR,1,Icetex,Finalizado
932,1065022467,Javier,García Mendoza,javier.garcía932@uqvirtual.edu.co,3198561901,"Calle 37 # 28 - 3, Armenia",2019-2,Inscrito,Hombre,Soltero,Colombiano,Quindío,Armenia,Quindío,Armenia,Pregrado,Presencial,Diurna,Fac. Ingenieria,Ingeniera Electronica,10,Armenia,Sin info,EL CAIMO,Oficial,Blanca,NO APLICA,SURA,3,Icetex,Finalizado
933,1027471666,Ricardo,Vélez Patiño,ricardo.vélez933@uqvirtual.edu.co,3224393021,"Calle 15 # 30 - 84, Armenia",2019-2,Inscrito,Hombre,Soltero,Colombiano,Cundinamarca,Bogotá D.C.,Quindío,Armenia,Pregrado,Presencial,Diurna,"Fac. Ciencias Economicas, adtivas y contables",Contaduria Publica,10,Armenia,Sin info,COL PARROQ ADVENIAT,Privada,Mestiza,NO APLICA,OTRO,3,De contado,Finalizado
934,1072049033,Nicolás,Suárez Rojas,nicolás.suárez934@uqvirtual.edu.co,3107185512,"Calle 49 # 22 - 69, Bogotá D.C.",2019-2,Inscrito,Hombre,Soltero,Colombiano,Cundinamarca,Bogotá D.C.,Cundinamarca,Bogotá D.C.,Pregrado,Virtual,Diurna,Fac. Ciencias Humanas y Bellas Artes,CIDBA,10,Armenia,Sin info,COLEGIO ALMIRANTE PADILLA (IED),Oficial,Mestiza,NO APLICA,COMPENSAR EPS,2,De contado,Finalizado
935,1081058966,Hugo,Patiño Vargas,hugo.patiño935@uqvirtual.edu.co,3151758399,"Calle 47 # 21 - 28, Armenia",2019-2,Inscrito,Hombre,Soltero,Colombiano,Sin Depto,Sin Ciudad,Quindío,Armenia,Postgrado,Presencial,Diurna,Fac. Ingenieria,Maestria en Ingenieria,10,Armenia,Sin info,Sin colegio,Sin info,Sin info,Sin info,Sin info,1,Credito propio,Finalizado
936,1030990494,Iván,Martínez Castrillón,iván.martínez936@uqvirtual.edu.co,3167322570,"Calle 37 # 23 - 11, Cucuta",2019-2,Inscrito,Hombre,Union Libre,Colombiano,Norte De Santander,El Zulia,Norte De Santander,Cucuta,Pregrado,Virtual,Diurna,Fac. Ciencias Humanas y Bellas Artes,CIDBA,9,Armenia,Sin info,COL MARCO FIDEL SUAREZ,Oficial,Blanca,NO APLICA,NUEVA EPS,1,Icetex,Abandonado
937,1033015488,Ricardo,Sierra Ramírez,ricardo.sierra937@uqvirtual.edu.co,3133591820,"Calle 10 # 25 - 48, San Pedro",2019-2,Inscrito,Hombre,Casado,Colombiano,Valle Del Cauca,Santiago De Cali,Valle Del Cauca,San Pedro,Pregrado,Distancia,Diurna,Fac. Ciencias de la Salud,Seguridad y Salud en el Trabajo,5,Cali,Sin info,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL PEDRO ANTONIO MOLINA,Oficial,Blanca,NO APLICA,SANITAS EPS,2,De contado,Abandonado
938,1099652805,Pedro,Granada Patiño,pedro.granada938@uqvirtual.edu.co,3108049503,"Calle 15 # 28 - 26, Armenia",2019-2,Inscrito,Hombre,Soltero,Colombiano,Quindío,Armenia,Quindío,Armenia,Pregrado,Presencial,Nocturna,"Fac. Ciencias Economicas, adtivas y contables",Economia,10,Armenia,Sin info,RUFINO JOSE CUERVO CENTRO,Oficial,Blanca,NO APLICA,SURA,3,Credito propio,Finalizado
939,1009584460,Johanna,Cano Holguín,johanna.cano939@uqvirtual.edu.co,3213823099,"Calle 18 # 5 - 30, Armenia",2019-2,Inscrito,Mujer,Soltero,Colombiano,Quindío,Armenia,Quindío,Armenia,Pregrado,Presencial,Diurna,Fac. de Educacion,Lic. en Lenguas Modernas con enfasis en Ingles y Frances,3,Armenia,Sin info,TERESITA MONTES,Oficial,Mestiza,NO APLICA,ASMETSALUD,2,De contado,Abandonado
940,1082859324,Erika,Cortés Gallego,erika.cortés940@uqvirtual.edu.co,3228730313,"Calle 2 # 25 - 3, Armenia",2019-2,Inscrito,Mujer,Soltero,Colombiano,Santander,Bucaramanga,Quindío,Armenia,Pregrado,Presencial,Diurna,Fac. Ciencias Humanas y Bellas Artes,Trabajo Social,4,Armenia,Sin info,CORPORACION EDUCATIVA DE SANTANDER - CORPESANDER,Privada,Blanca,NO APLICA,SURA,2,De contado,Cursando
941,1005458737,Sebastián,Álvarez Vélez,sebastián.álvarez941@uqvirtual.edu.co,3163813160,"Calle 30 # 21 - 75, Popayan",2019-2,Inscrito,Hombre,Soltero,Colombiano,Cauca,Popayan,Cauca,Popayan,Pregrado,Presencial,Diurna,Fac. Ciencias Humanas y Bellas Artes,Comunicacion Social-Periodismo,6,Armenia,Sin info,ACADEMIA MILITAR GRAL TOMAS CIPRIANO DE MOSQUERA,Privada,Mestiza,NO APLICA,SANITAS EPS,2,Icetex,Cursando
942,1039592332,Gloria,Vásquez Gutiérrez,gloria.vásquez942@uqvirtual.edu.co,3154080314,"Calle 37 # 10 - 77, Armenia",2019-2,Inscrito,Mujer,Soltero,Colombiano,Quindío,Armenia,Quindío,Armenia,Pregrado,Presencial,Diurna,Fac. Ciencias Humanas y Bellas Artes,Comunicacion Social-Periodismo,3,Armenia,Sin info,CAMARA JUNIOR,Oficial,Blanca,NO APLICA,SANITAS EPS,3,De contado,Abandonado
943,1078877934,Wilson,Acosta Cortés,wilson.acosta943@uqvirtual.edu.co,3169957333,"Calle 50 # 1 - 16, Armenia",2019-2,Inscrito,Hombre,Union Libre,Colombiano,Quindío,Armenia,Quindío,Armenia,Pregrado,Virtual,Diurna,Fac. Ciencias Humanas y Bellas Artes,CIDBA,8,Armenia,Sin info,ESCUELA NORMAL SUPERIOR,Oficial,Mestiza,NO APLICA,SERVICIOOCCIDENTALDESALUD,3,De contado,Abandonado
944,1000749569,Elizabeth,Morales Suárez,elizabeth.morales944@uqvirtual.edu.co,3128283931,"Calle 6 # 2 - 10, Jerusalen",2019-2,Inscrito,Mujer,Soltero,Colombiano,Cundinamarca,Soacha,Cundinamarca,Jerusalen,Pregrado,Virtual,Diurna,Fac. Ciencias Humanas y Bellas Artes,CIDBA,10,Armenia,Sin info,COLEGIO EUGENIO DIAZ CASTRO SAS,Privada,Blanca,NO APLICA,COMPENSAR EPS,1,De contado,Finalizado
945,1085538696,Cristina,Naranjo Díaz,cristina.naranjo945@uqvirtual.edu.co,3106515659,"Calle 31 # 16 - 64, Villagarzon",2019-2,Inscrito,Mujer,Soltero,Colombiano,Putumayo,Villagarzon,Putumayo,Villagarzon,Pregrado,Presencial,Diurna,Fac. Ciencias Humanas y Bellas Artes,Comunicacion Social-Periodismo,8,Armenia,Sin info,IE GUILLERMO VALENCIA,Oficial,Mestiza,NO APLICA,OTRO,1,Icetex,Abandonado
946,1040803832,Gloria,Martínez Ruiz,gloria.martínez946@uqvirtual.edu.co,3222850820,"Calle 45 # 22 - 59, Armenia",2019-2,Inscrito,Mujer,Soltero,Colombiano,Quindío,Armenia,Quindío,Armenia,Pregrado,Presencial,Diurna,Fac. Ingenieria,Ingenieria Civil,8,Armenia,Sin info,ESCUELA NORMAL SUPERIOR,Oficial,Blanca,NO APLICA,MINISTERIO DE DEFENSA - POLICÍA NACIONAL,3,De contado,Abandonado
947,1039767808,Johanna,Hincapié Acevedo,johanna.hincapié947@uqvirtual.edu.co,3229312310,"Calle 3 # 26 - 32, Calarca",2019-2,Inscrito,Mujer,Soltero,Colombiano,Quindío,Filandia,Quindío,Calarca,Pregrado,Presencial,Diurna,Fac. Ciencias Humanas y Bellas Artes,Artes Visuales,1,Armenia,Sin info,SAGRADO CORAZON DE JESUS,Oficial,Blanca,NO APLICA,OTRO,2,Icetex,Cursando
948,1033986673,Bernardo,Mejía Valencia,bernardo.mejía948@uqvirtual.edu.co,3135818914,"Calle 23 # 10 - 76, Armenia",2019-2,Inscrito,Hombre,Soltero,Colombiano,Quindío,Armenia,Quindío,Armenia,Pregrado,Presencial,Diurna,"Fac. Ciencias Economicas, adtivas y contables",Administracion Negocios Presencial,10,Armenia,Sin info,EUDORO GRANADA,Oficial,Mestiza,NO APLICA,COOMEVA EPS,1,De contado,Finalizado
949,1095948355,Cristina,Rodríguez Arias,cristina.rodríguez949@uqvirtual.edu.co,3199914862,"Calle 19 # 22 - 11, Sincelejo",2019-2,Inscrito,Mujer,Casado,Colombiano,Sucre,Sincelejo,Sucre,Sincelejo,Pregrado,Virtual,Diurna,Fac. Ciencias Humanas y Bellas Artes,CIDBA,10,Armenia,Sin info,GIMNASIO MODERNO LOS ANGELES,Privada,Mestiza,NO APLICA,SALUD TOTAL EPS,2,Icetex,Finalizado
950,1093525599,Valentina,Vélez Holguín,valentina.vélez950@uqvirtual.edu.co,3162471544,"Calle 10 # 9 - 25, Armenia",2019-2,Inscrito,Mujer,Soltero,Colombiano,Quindío,Armenia,Quindío,Armenia,Pregrado,Presencial,Diurna,Fac. de Educacion,Lic. en Lenguas Modernas con enfasis en Ingles y Frances,10,Armenia,Sin info,GUSTAVO MATAMOROS D COSTA,Oficial,Blanca,NO APLICA,CAFESALUD,2,Credito propio,Finalizado
951,1031555084,Lucía,Arango Martínez,lucía.arango951@uqvirtual.edu.co,3198287093,"Calle 42 # 30 - 40, Armenia",2019-2,Inscrito,Mujer,Soltero,Colombiano,Quindío,Armenia,Quindío,Armenia,Pregrado,Presencial,Diurna,Fac. de Educacion,Lic. en Lenguas Modernas con enfasis en Ingles y Frances,3,Armenia,Sin info,ENRIQUE OLAYA HERRERA,Oficial,Mestiza,NO APLICA,SANITAS EPS,1,De contado,Cursando
952,1035171123,Mónica,Aguirre Vásquez,mónica.aguirre952@uqvirtual.edu.co,3138209530,"Calle 46 # 30 - 49, Cordoba",2019-2,Inscrito,Mujer,Union Libre,Colombiano,Quindío,Cordoba,Quindío,Cordoba,Pregrado,Distancia,Diurna,Fac. Ciencias de la Salud,Seguridad y Salud en el Trabajo,10,Armenia,Sin info,CIUDELA JOSE MARIA CORDOBA,Oficial,Afroamericana,NO APLICA,SANITAS EPS,2,De contado,Finalizado
953,1027511545,Juliana,Jaramillo Patiño,juliana.jaramillo953@uqvirtual.edu.co,3227391196,"Calle 40 # 23 - 14, Manizales",2019-2,Inscrito,Mujer,Soltero,Colombiano,Caldas,Samana,Caldas,Manizales,Pregrado,Distancia,Diurna,Fac. Ciencias de la Salud,Seguridad y Salud en el Trabajo,2,Manizales,Sin info,INSTITUCION EDUCATIVA SAN AGUSTIN,Oficial,Blanca,NO APLICA,SALUD TOTAL EPS,2,Credito propio,Abandonado
954,1014827345,Gabriel,Escobar Londoño,gabriel.escobar954@uqvirtual.edu.co,3139967432,"Calle 39 # 4 - 93, Armenia",2019-2,Inscrito,Hombre,Soltero,Colombiano,Quindío,Armenia,Quindío,Armenia,Pregrado,Presencial,Diurna,"Fac. Ciencias Economicas, adtivas y contables",Contaduria Publica,4,Armenia,Sin info,CASD HERMOGENES MAZA,Oficial,Mestiza,NO APLICA,OTRO,3,Icetex,Cursando
955,1076282720,Guillermo,Valencia Acevedo,guillermo.valencia955@uqvirtual.edu.co,3149128144,"Calle 17 # 25 - 28, Timbio",2019-2,Inscrito,Hombre,Soltero,Colombiano,Cauca,Popayan,Cauca,Timbio,Pregrado,Presencial,Diurna,Fac. Ingenieria,Ingenieria Civil,10,Armenia,Sin info,COL LOS ANDES,Privada,Mestiza,NO APLICA,SERVICIOOCCIDENTALDESALUD,2,De contado,Finalizado
956,1056057331,Elena,Gutiérrez Torres,elena.gutiérrez956@uqvirtual.edu.co,3102149214,"Calle 1 # 3 - 90, Armenia",2019-2,Inscrito,Mujer,Casado,Colombiano,Quindío,Armenia,Quindío,Armenia,Pregrado,Presencial,Diurna,"Fac. Ciencias Economicas, adtivas y contables",Contaduria Publica,10,Armenia,Sin info,CRISTOBAL COLON,Oficial,Mestiza,NO APLICA,MINISTERIO DE DEFENSA - POLICÍA NACIONAL,2,Icetex,Finalizado
957,1042874717,Leonardo,Suárez Bedoa,leonardo.suárez957@uqvirtual.edu.co,3194150899,"Calle 29 # 1 - 91, Valledupar",2019-2,Inscrito,Hombre,Soltero,Colombiano,Cesar,Valledupar,Cesar,Valledupar,Pregrado,Presencial,Diurna,Fac. de Educacion,Lic. en Lenguas Modernas con enfasis en Ingles y Frances,3,Armenia,Sin info,COL. COLOMBO INGLES,Privada,Mestiza,NO APLICA,NUEVA EPS,2,Icetex,Abandonado
958,1027515537,Luis,Holguín Estrada,luis.holguín958@uqvirtual.edu.co,3118828014,"Calle 21 # 22 - 72, Alcala",2019-2,Inscrito,Hombre,Soltero,Colombiano,Valle Del Cauca,Alcala,Valle Del Cauca,Alcala,Pregrado,Presencial,Diurna,Fac. Ingenieria,Ing. de Sistemas y Computacion,10,Armenia,Sin info,IE SAN JOSE,Oficial,Mestiza,NO APLICA,SANITAS EPS,2,Credito propio,Finalizado
959,1085017721,Catalina,Muñoz Cano,catalina.muñoz959@uqvirtual.edu.co,3125276439,"Calle 32 # 5 - 87, Mahates",2019-2,Inscrito,Mujer,Casado,Colombiano,Bolívar,Mahates,Bolívar,Mahates,Pregrado,Virtual,Diurna,Fac. Ciencias Humanas y Bellas Artes,CIDBA,3,Armenia,Sin info,I.E.T. AGROINDUSTRIAL DE MALAGANA,Oficial,Blanca,NO APLICA,SALUD TOTAL EPS,2,Icetex,Abandonado
960,1060745396,Juliana,Chica Bermúdez,juliana.chica960@uqvirtual.edu.co,3186086682,"Calle 10 # 20 - 93, Bogotá D.C.",2019-2,Inscrito,Mujer,Soltero,Colombiano,Cundinamarca,Bogotá D.C.,Cundinamarca,Bogotá D.C.,Pregrado,Virtual,Diurna,Fac. Ciencias Humanas y Bellas Artes,CIDBA,5,Armenia,Sin info,INST INTEGRADO DE SUBA,Privada,Mestiza,NO APLICA,FAMISANAR EPS,2,Credito propio,Abandonado
961,1066514295,Juliana,Blanco Cano,juliana.blanco961@uqvirtual.edu.co,3195896893,"Calle 41 # 11 - 27, Tesalia",2019-2,Inscrito,Mujer,Soltero,Colombiano,Huila,Tesalia,Huila,Tesalia,Pregrado,Presencial,Diurna,Fac. Ingenieria,Ingenieria Civil,10,Armenia,Sin info,IE OTONIEL ROJAS CORREA,Oficial,Mestiza,NO APLICA,CAFÉ SALUD,1,Icetex,Finalizado
962,1033862165,Esteban,Mendoza Rodríguez,esteban.mendoza962@uqvirtual.edu.co,3229068890,"Calle 7 # 4 - 93, Pereira",2019-2,Inscrito,Hombre,Soltero,Colombiano,Risaralda,Pereira,Risaralda,Pereira,Pregrado,Presencial,Diurna,Fac. Ciencias Humanas y Bellas Artes,Trabajo Social,2,Armenia,Sin info,INST TEC SUPERIOR PEREIRA,Oficial,Mestiza,NO APLICA,CAFÉ SALUD,3,Credito propio,Cursando
963,1057841169,Paola,Ochoa Uribe,paola.ochoa963@uqvirtual.edu.co,3115528939,"Calle 41 # 24 - 88, Soacha",2019-2,Inscrito,Mujer,Soltero,Colombiano,Cundinamarca,Soacha,Cundinamarca,Soacha,Pregrado,Virtual,Diurna,Fac. Ciencias Humanas y Bellas Artes,CIDBA,9,Armenia,Sin info,INSTITUCION EDUCATIVA GENERAL SANTANDER,Oficial,Mestiza,NO APLICA,FAMISANAR EPS,1,Icetex,Abandonado
964,1019567270,Sofía,Marín Blanco,sofía.marín964@uqvirtual.edu.co,3109880896,"Calle 49 # 22 - 97, Chinu",2019-2,Inscrito,Mujer,Casado,Colombiano,Magdalena,Santa Marta,Córdoba,Chinu,Pregrado,Virtual,Diurna,Fac. Ciencias Humanas y Bellas Artes,CIDBA,7,Armenia,Sin info,COLEGIO REAL CARTAGENA,Privada,Negra,NO APLICA,SANITAS EPS,2,Credito propio,Cursando
965,1021239380,Daniel,Romero Sierra,daniel.romero965@uqvirtual.edu.co,3101316427,"Calle 44 # 23 - 98, Armenia",2019-2,Inscrito,Hombre,Soltero,Colombiano,Quindío,Calarca,Quindío,Armenia,Pregrado,Presencial,Nocturna,Fac. Ingenieria,Ing. de Sistemas y Computacion,8,Armenia,Sin info,INST CALARCA,Oficial,Mestiza,NO APLICA,ASMETSALUD,2,Icetex,Cursando
966,1025820429,Nicolás,Muñoz Jiménez,nicolás.muñoz966@uqvirtual.edu.co,3179534848,"Calle 39 # 6 - 36, Santiago De Cali",2019-2,Inscrito,Hombre,Casado,Colombiano,Sin Depto,Sin Ciudad,Valle Del Cauca,Santiago De Cali,Postgrado,Presencial,Diurna,Fac. Ciencias de la Salud,Doctorado en Ciencias Biomedicas,10,Armenia,Sin info,Sin colegio,Sin info,Sin info,Sin info,COMPENSAR EPS,4,De contado,Finalizado
967,1092914195,David,Gutiérrez Ríos,david.gutiérrez967@uqvirtual.edu.co,3129266253,"Calle 40 # 5 - 42, La Union",2019-2,Inscrito,Hombre,Soltero,Colombiano,Nariño,La Union,Nariño,La Union,Pregrado,Presencial,Diurna,"Fac. Ciencias Economicas, adtivas y contables",Economia,6,Armenia,Sin info,INSTITUCION EDUCATIVA DE DESARROLLO RURAL,Oficial,Mestiza,NO APLICA,EMMSANAR,1,Icetex,Abandonado
968,1087510748,Eduardo,Espinoza Bermúdez,eduardo.espinoza968@uqvirtual.edu.co,3137759000,"Calle 43 # 5 - 97, Bogotá D.C.",2019-2,Inscrito,Hombre,Soltero,Colombiano,Santander,Bucaramanga,Cundinamarca,Bogotá D.C.,Pregrado,Virtual,Diurna,Fac. Ciencias Humanas y Bellas Artes,CIDBA,10,Armenia,Sin info,IE.TECNOLG.SALESIANO ELOY VALENZUELA,Oficial,Blanca,NO APLICA,SALUD TOTAL EPS,4,Credito propio,Finalizado
969,1017957083,Sandra,Quintero Ramírez,sandra.quintero969@uqvirtual.edu.co,3106621938,"Calle 48 # 8 - 34, Bogotá D.C.",2019-2,Inscrito,Mujer,Union Libre,Colombiano,Tolima,Purificacion,Cundinamarca,Bogotá D.C.,Pregrado,Virtual,Diurna,Fac. Ciencias Humanas y Bellas Artes,CIDBA,8,Armenia,Sin info,COLEGIO NUESTRA SEÑORA DE NAZARETH,Privada,Mestiza,NO APLICA,COMPENSAR EPS,2,De contado,Cursando
970,1043702719,Cristina,Cardona Arango,cristina.cardona970@uqvirtual.edu.co,3115715852,"Calle 34 # 20 - 27, Armenia",2019-2,Inscrito,Mujer,Soltero,Colombiano,Quindío,Armenia,Quindío,Armenia,Pregrado,Presencial,Diurna,Fac. Ingenieria,Tecnologia en Topografia,10,Armenia,Sin info,RUFINO JOSE CUERVO SUR,Oficial,Blanca,NO APLICA,DIRECCIÓN GENERAL DE SANIDAD MILITAR,3,De contado,Finalizado
971,1038979723,Gabriela,Osorio Suárez,gabriela.osorio971@uqvirtual.edu.co,3183050834,"Calle 46 # 11 - 54, Armenia",2019-2,Inscrito,Mujer,Soltero,Colombiano,Quindío,Armenia,Quindío,Armenia,Pregrado,Presencial,Diurna,Fac. de Educacion,Lic. en Lenguas Modernas con enfasis en Ingles y Frances,10,Armenia,Sin info,SANTA TERESA DE JESUS,Oficial,Blanca,NO APLICA,MINISTERIO DE DEFENSA - POLICÍA NACIONAL,2,Credito propio,Finalizado
972,1068782199,Fernando,Gallego Murillo,fernando.gallego972@uqvirtual.edu.co,3191108301,"Calle 10 # 10 - 97, Manizales",2019-2,Inscrito,Hombre,Soltero,Colombiano,Caldas,Manizales,Caldas,Manizales,Pregrado,Distancia,Diurna,Fac. Ciencias de la Salud,Seguridad y Salud en el Trabajo,2,Manizales,Sin info,INSTITUCIÓN EDUCATIVA FE Y ALEGRIA LA PAZ,Oficial,Mestiza,NO APLICA,MINISTERIO DE DEFENSA - POLICÍA NACIONAL,3,De contado,Abandonado
973,1029958481,Wilson,Arango Acosta,wilson.arango973@uqvirtual.edu.co,3167991755,"Calle 28 # 22 - 7, Calarca",2019-2,Inscrito,Hombre,Soltero,Colombiano,Quindío,Calarca,Quindío,Calarca,Pregrado,Presencial,Nocturna,"Fac. Ciencias Economicas, adtivas y contables",Contaduria Publica,8,Armenia,Sin info,ROBLEDO,Oficial,Blanca,NO APLICA,CAFESALUD,3,De contado,Abandonado
974,1013139875,Alejandro,Gómez Osorio,alejandro.gómez974@uqvirtual.edu.co,3106865404,"Calle 3 # 18 - 78, Calarca",2019-2,Inscrito,Hombre,Union Libre,Colombiano,Quindío,Calarca,Quindío,Calarca,Pregrado,Presencial,Nocturna,"Fac. Ciencias Economicas, adtivas y contables",Economia,3,Armenia,Sin info,INST CALARCA,Oficial,Blanca,NO APLICA,OTRO,1,De contado,Abandonado
975,1071006435,José,Franco Pérez,josé.franco975@uqvirtual.edu.co,3163868323,"Calle 33 # 18 - 69, Ibague",2019-2,Inscrito,Hombre,Soltero,Colombiano,Boyacá,Sogamoso,Tolima,Ibague,Postgrado,Presencial,Extendida,Fac. Ciencias de la Salud,Especializacion en Pediatria,5,Armenia,Sin info,INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO,Oficial,Sin info,Sin info,Sin info,1,De contado,Cursando
976,1066370687,Bernardo,Santana Vargas,bernardo.santana976@uqvirtual.edu.co,3171842999,"Calle 10 # 23 - 82, Manizales",2019-2,Inscrito,Hombre,Union Libre,Colombiano,Caldas,Manizales,Caldas,Manizales,Pregrado,Distancia,Diurna,Fac. de ciencias agroindustriales,Tec. Agropecuaria,8,Manizales,Sin info,COLEGIO BOSTON,Privada,Mestiza,NO APLICA,SURA,4,De contado,Abandonado
